Academic Term,Term Value,Queried Subject,Class Code,Class Nbr,Course Title,Units,Teaching Staff,Quota(s),Vacancy,Course Component,Section Code,Language,Add Consent,Drop Consent,Course Offering Dept,Meetings
2026-27 Term 2,2430,MGNT,MGNT2611D,8436,Business Sustainability 商業永續發展,2.00,- Dr. TONG Toni Maria,70,70,LEC,D,E,,,Dept of Management,"Tu 10:30AM - 12:15PM · SWH_1 · 1/12, 1/19, 1/26, 2/2 | Tu 10:30AM - 12:15PM · SWH_1 · 2/16, 2/23, 3/2 | Tu 10:30AM - 12:15PM · SWH_1 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,MGNT,MGNT2611E,9221,Business Sustainability 商業永續發展,2.00,- Dr. TONG Toni Maria,70,70,LEC,E,E,,,Dept of Management,"Th 10:30AM - 12:15PM · CYT_202 · 1/14, 1/21, 1/28, 2/4 | Th 10:30AM - 12:15PM · CYT_202 · 2/18, 2/25, 3/4 | Th 10:30AM - 12:15PM · CYT_202 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,MGNT,MGNT2611F,4979,Business Sustainability 商業永續發展,2.00,- Mr. CHAU Kwai Lim,70,70,LEC,F,E,,,Dept of Management,"Mo 02:30PM - 04:15PM · CKB_LT3 · 1/11, 1/18, 1/25, 2/1 | Mo 02:30PM - 04:15PM · CKB_LT3 · 2/15, 2/22, 3/1 | Mo 02:30PM - 04:15PM · CKB_LT3 · 3/15, 3/22 | Mo 02:30PM - 04:15PM · CKB_LT3 · 4/12, 4/19"
2026-27 Term 2,2430,MGNT,MGNT3010C,5991,Organizational Behaviour 組織行為學,3.00,- Dr. HO Kin Yan,55,55,LEC,C,E,,,Dept of Management,"Mo 02:30PM - 05:15PM · CKB_UG04 · 1/11, 1/18, 1/25, 2/1 | Mo 02:30PM - 05:15PM · CKB_UG04 · 2/15, 2/22, 3/1 | Mo 02:30PM - 05:15PM · CKB_UG04 · 3/15, 3/22 | Mo 02:30PM - 05:15PM · CKB_UG04 · 4/12, 4/19"
2026-27 Term 2,2430,MGNT,MGNT3010D,9100,Organizational Behaviour 組織行為學,3.00,- Professor GUO Nan,55,55,LEC,D,E,,,Dept of Management,"Tu 10:30AM - 01:15PM · ELB_308 · 1/12, 1/19, 1/26, 2/2 | Tu 10:30AM - 01:15PM · ELB_308 · 2/16, 2/23, 3/2 | Tu 10:30AM - 01:15PM · ELB_308 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,MGNT,MGNT3040-,8434,HR Planning & Staffing 人力資源規劃與員工配置,3.00,- Dr. TSUI Po Yung,55,55,LEC,-,E,,,Dept of Management,"Th 10:30AM - 01:15PM · HYS_G04 · 1/14, 1/21, 1/28, 2/4 | Th 10:30AM - 01:15PM · HYS_G04 · 2/18, 2/25, 3/4 | Th 10:30AM - 01:15PM · HYS_G04 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,MGNT,MGNT3070-,5608,Opp Catching:Strg InsightsA 機會的捕捉：策略洞察力和分析學,3.00,- Professor LI Shu Wing David,55,55,LEC,-,E,,,Dept of Management,"Mo 10:30AM - 01:15PM · ELB_202 · 1/11, 1/18, 1/25, 2/1 | Mo 10:30AM - 01:15PM · ELB_202 · 2/15, 2/22, 3/1 | Mo 10:30AM - 01:15PM · ELB_202 · 3/15, 3/22 | Mo 10:30AM - 01:15PM · ELB_202 · 4/12, 4/19"
2026-27 Term 2,2430,MGNT,MGNT3080-,9049,Analytics for Management 管理學分析,3.00,- Professor LI Shu Wing David,55,55,LEC,-,E,,,Dept of Management,"Mo 02:30PM - 05:15PM · HYS_G04 · 1/11, 1/18, 1/25, 2/1 | Mo 02:30PM - 05:15PM · HYS_G04 · 2/15, 2/22, 3/1 | Mo 02:30PM - 05:15PM · HYS_G04 · 3/15, 3/22 | Mo 02:30PM - 05:15PM · HYS_G04 · 4/12, 4/19"
2026-27 Term 2,2430,MGNT,MGNT3100-,9033,Business Negotiations 商務談判,3.00,- Professor KANG Sanghoon,55,55,LEC,-,E,,,Dept of Management,"Mo 09:30AM - 12:15PM · WMY_303 · 1/11, 1/18, 1/25, 2/1 | Mo 09:30AM - 12:15PM · WMY_303 · 2/15, 2/22, 3/1 | Mo 09:30AM - 12:15PM · WMY_303 · 3/15, 3/22 | Mo 09:30AM - 12:15PM · WMY_303 · 4/12, 4/19"
2026-27 Term 2,2430,MGNT,MGNT3580C,4995,Global Enterprise Management 環球企業管理,3.00,- Professor ZHAO Zeyu,55,55,LEC,C,E,,,Dept of Management,"Tu 02:30PM - 05:15PM · CKB_UG05 · 1/12, 1/19, 1/26, 2/2 | Tu 02:30PM - 05:15PM · CKB_UG05 · 2/16, 2/23, 3/2 | Tu 02:30PM - 05:15PM · CKB_UG05 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,MGNT,MGNT4010G,9443,Strategic Management 戰略管理,3.00,- Professor LI Jingyu,45,45,LEC,G,E,,,Dept of Management,"Tu 02:30PM - 05:15PM · ELB_206 · 1/12, 1/19, 1/26, 2/2 | Tu 02:30PM - 05:15PM · ELB_206 · 2/16, 2/23, 3/2 | Tu 02:30PM - 05:15PM · ELB_206 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,MGNT,MGNT4010H,7433,Strategic Management 戰略管理,3.00,- Professor LI Jingyu,45,45,LEC,H,E,,,Dept of Management,"We 02:30PM - 05:15PM · ARC_G02 · 1/13, 1/20, 1/27, 2/3 | We 02:30PM - 05:15PM · ARC_G02 · 2/17, 2/24, 3/3 | We 02:30PM - 05:15PM · ARC_G02 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,MGNT,MGNT4010I,7436,Strategic Management 戰略管理,3.00,- Professor WU You Willow,45,45,LEC,I,E,,,Dept of Management,"Tu 10:30AM - 01:15PM · ELB_207 · 1/12, 1/19, 1/26, 2/2 | Tu 10:30AM - 01:15PM · ELB_207 · 2/16, 2/23, 3/2 | Tu 10:30AM - 01:15PM · ELB_207 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,MGNT,MGNT4010J,7437,Strategic Management 戰略管理,3.00,- Professor KIM Cheon Mok,45,45,LEC,J,E,,,Dept of Management,"Th 10:30AM - 01:15PM · WMY_402 · 1/14, 1/21, 1/28, 2/4 | Th 10:30AM - 01:15PM · WMY_402 · 2/18, 2/25, 3/4 | Th 10:30AM - 01:15PM · WMY_402 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,MGNT,MGNT4010K,7435,Strategic Management 戰略管理,3.00,- Professor KIM Cheon Mok,45,45,LEC,K,E,,,Dept of Management,"Th 02:30PM - 05:15PM · ARC_211 · 1/14, 1/21, 1/28, 2/4 | Th 02:30PM - 05:15PM · ARC_211 · 2/18, 2/25, 3/4 | Th 02:30PM - 05:15PM · ARC_211 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,MGNT,MGNT4010L,9410,Strategic Management 戰略管理,3.00,- Professor KIM Cheon Mok,45,45,LEC,L,E,,,Dept of Management,"We 10:30AM - 01:15PM · ARC_212 · 1/13, 1/20, 1/27, 2/3 | We 10:30AM - 01:15PM · ARC_212 · 2/17, 2/24, 3/3 | We 10:30AM - 01:15PM · ARC_212 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,MGNT,MGNT4050-,7714,Talent Perf Mgt Sys & Strat 人才績效管理系統與戰略,3.00,- Professor TSE Sin Man,55,55,LEC,-,E,,,Dept of Management,"Th 02:30PM - 05:15PM · CYT_201 · 1/14, 1/21, 1/28, 2/4 | Th 02:30PM - 05:15PM · CYT_201 · 2/18, 2/25, 3/4 | Th 02:30PM - 05:15PM · CYT_201 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,MGNT,MGNT4090B,9072,Technology & Innovation Mgt 科技和創新管理,3.00,- Dr. TONG Toni Maria,55,55,LEC,B,E,,,Dept of Management,"Tu 02:30PM - 05:15PM · HYS_G01 · 1/12, 1/19, 1/26, 2/2 | Tu 02:30PM - 05:15PM · HYS_G01 · 2/16, 2/23, 3/2 | Tu 02:30PM - 05:15PM · HYS_G01 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,MGNT,MGNT4110-,4996,Selected Topics in Management 管理學專題研讀,3.00,- Professor ZHAO Zeyu,55,55,LEC,-,E,,,Dept of Management,"Tu 10:30AM - 01:15PM · ARC_G04 · 1/12, 1/19, 1/26, 2/2 | Tu 10:30AM - 01:15PM · ARC_G04 · 2/16, 2/23, 3/2 | Tu 10:30AM - 01:15PM · ARC_G04 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,MGNT,MGNT4130-,9645,Mgt Consulting and Change Mgt 管理諮詢及變革管理,3.00,- Dr. IUN Sio Kun Joyce,55,55,LEC,-,E,,,Dept of Management,"Mo 01:30PM - 04:15PM · WMY_303 · 1/11, 1/18, 1/25, 2/1 | Mo 01:30PM - 04:15PM · WMY_303 · 2/15, 2/22, 3/1 | Mo 01:30PM - 04:15PM · WMY_303 · 3/15, 3/22 | Mo 01:30PM - 04:15PM · WMY_303 · 4/12, 4/19"
2026-27 Term 2,2430,MGNT,MGNT4150B,9071,Global Strategy 全球策略,3.00,- Dr. TONG Toni Maria,55,55,LEC,B,E,,,Dept of Management,"Th 02:30PM - 05:15PM · ELB_202 · 1/14, 1/21, 1/28, 2/4 | Th 02:30PM - 05:15PM · ELB_202 · 2/18, 2/25, 3/4 | Th 02:30PM - 05:15PM · ELB_202 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,MGNT,MGNT4270-,8437,Special Topics in Entrepreneur 創業專題,3.00,- Dr. IP Ching Loi,55,55,LEC,-,E,,,Dept of Management,"Tu 10:30AM - 01:15PM · CKB_109 · 1/12, 1/19, 1/26, 2/2 | Tu 10:30AM - 01:15PM · CKB_109 · 2/16, 2/23, 3/2 | Tu 10:30AM - 01:15PM · CKB_109 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,MGNT,MGNT4510B,5622,China Business 中國商業,3.00,- Professor WANG Jian,55,55,LEC,B,E,,,Dept of Management,"We 10:30AM - 01:15PM · FYB_UG02 · 1/13, 1/20, 1/27, 2/3 | We 10:30AM - 01:15PM · FYB_UG02 · 2/17, 2/24, 3/3 | We 10:30AM - 01:15PM · FYB_UG02 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,MGNT,MGNT4510C,9097,China Business 中國商業,3.00,- Professor WANG Jian,55,55,LEC,C,E,,,Dept of Management,"Th 10:30AM - 01:15PM · ELB_202 · 1/14, 1/21, 1/28, 2/4 | Th 10:30AM - 01:15PM · ELB_202 · 2/18, 2/25, 3/4 | Th 10:30AM - 01:15PM · ELB_202 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,MIEG,MIEG2440-,5884,Discrete Struc and Probability 離散結構及概率論,3.00,- Professor Amin AMINZADEH GOHARI,13,13,LEC,-,E,,,Dept of Information Engg,"Mo 09:30AM - 11:15AM · MMW_706 · 1/11, 1/18, 1/25, 2/1 | Mo 09:30AM - 11:15AM · MMW_706 · 2/15, 2/22, 3/1 | Mo 09:30AM - 11:15AM · MMW_706 · 3/15, 3/22 | Mo 09:30AM - 11:15AM · MMW_706 · 4/12, 4/19 | We 08:30AM - 10:15AM · BMS_2 · 1/13, 1/20, 1/27, 2/3 | We 08:30AM - 10:15AM · BMS_2 · 2/17, 2/24, 3/3 | We 08:30AM - 10:15AM · BMS_2 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,MIEG,MIEG2440-,5884,Discrete Struc and Probability 離散結構及概率論,3.00,- Professor Amin AMINZADEH GOHARI,13,13,TUT,-T01,E,,,Dept of Information Engg,TBA · NRR · 11/01/2027 - 19/04/2027
2026-27 Term 2,2430,MKTG,MKTG2010H,7438,Marketing Management 市場管理,3.00,- Professor WONG Ka Chat Andrew,70,70,LEC,H,E,,,Dept of Marketing,"We 09:30AM - 12:15PM · ELB_405 · 1/13, 1/20, 1/27, 2/3 | We 09:30AM - 12:15PM · ELB_405 · 2/17, 2/24, 3/3 | We 09:30AM - 12:15PM · ELB_405 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,MKTG,MKTG2010J,6027,Marketing Management 市場管理,3.00,- Mr. LUK Ka Chick Edwin,80,80,LEC,J,E,,,Dept of Marketing,"Mo 09:30AM - 12:15PM · FYB_LT4 · 1/11, 1/18, 1/25, 2/1 | Mo 09:30AM - 12:15PM · FYB_LT4 · 2/15, 2/22, 3/1 | Mo 09:30AM - 12:15PM · FYB_LT4 · 3/15, 3/22 | Mo 09:30AM - 12:15PM · FYB_LT4 · 4/12, 4/19"
2026-27 Term 2,2430,MKTG,MKTG2010K,4870,Marketing Management 市場管理,3.00,- Miss LIN Ching Man Rosanna June,70,70,LEC,K,E,,,Dept of Marketing,"Th 09:30AM - 12:15PM · ARC_G03 · 1/14, 1/21, 1/28, 2/4 | Th 09:30AM - 12:15PM · ARC_G03 · 2/18, 2/25, 3/4 | Th 09:30AM - 12:15PM · ARC_G03 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,MKTG,MKTG2010L,7439,Marketing Management 市場管理,3.00,- Professor WONG Ka Chat Andrew,70,70,LEC,L,E,,,Dept of Marketing,"Th 09:30AM - 12:15PM · YIA_405 · 1/14, 1/21, 1/28, 2/4 | Th 09:30AM - 12:15PM · YIA_405 · 2/18, 2/25, 3/4 | Th 09:30AM - 12:15PM · YIA_405 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,MKTG,MKTG3010C,9552,Marketing Research 市場研究,3.00,- Staff,55,55,LEC,C,E,,,Dept of Marketing,"We 02:30PM - 05:15PM · ELB_303 · 1/13, 1/20, 1/27, 2/3 | We 02:30PM - 05:15PM · ELB_303 · 2/17, 2/24, 3/3 | We 02:30PM - 05:15PM · ELB_303 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,MKTG,MKTG3010D,8415,Marketing Research 市場研究,3.00,- Staff,55,55,LEC,D,E,,,Dept of Marketing,"We 09:30AM - 12:15PM · WMY_303 · 1/13, 1/20, 1/27, 2/3 | We 09:30AM - 12:15PM · WMY_303 · 2/17, 2/24, 3/3 | We 09:30AM - 12:15PM · WMY_303 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,MKTG,MKTG3020C,4851,Consumer Behaviour 消費者行為,3.00,- Professor SHEN Hao,55,55,LEC,C,E,,,Dept of Marketing,"We 02:30PM - 05:15PM · ELB_302 · 1/13, 1/20, 1/27, 2/3 | We 02:30PM - 05:15PM · ELB_302 · 2/17, 2/24, 3/3 | We 02:30PM - 05:15PM · ELB_302 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,MKTG,MKTG3030C,6909,Integrated Mkt Communication 整合營銷傳播,3.00,- Miss WONG Wan Sze,60,60,LEC,C,E,,,Dept of Marketing,"We 09:30AM - 12:15PM · ELB_303 · 1/13, 1/20, 1/27, 2/3 | We 09:30AM - 12:15PM · ELB_303 · 2/17, 2/24, 3/3 | We 09:30AM - 12:15PM · ELB_303 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,MKTG,MKTG3050-,9256,Global Marketing Management 環球營銷管理,3.00,- Dr. LEUNG Hang Yee,55,55,LEC,-,E,,,Dept of Marketing,"Th 02:30PM - 05:15PM · ELB_307 · 1/14, 1/21, 1/28, 2/4 | Th 02:30PM - 05:15PM · ELB_307 · 2/18, 2/25, 3/4 | Th 02:30PM - 05:15PM · ELB_307 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,MKTG,MKTG4030-,7440,Service Marketing 服務市場學,3.00,- Professor ZHANG Meng,55,55,LEC,-,E,,,Dept of Marketing,"Mo 02:30PM - 05:15PM · ARC_G04 · 1/11, 1/18, 1/25, 2/1 | Mo 02:30PM - 05:15PM · ARC_G04 · 2/15, 2/22, 3/1 | Mo 02:30PM - 05:15PM · ARC_G04 · 3/15, 3/22 | Mo 02:30PM - 05:15PM · ARC_G04 · 4/12, 4/19"
2026-27 Term 2,2430,MKTG,MKTG4040B,5695,Strategic Marketing 策略市場學,3.00,- Professor SHEN Hao,55,55,LEC,B,E,,,Dept of Marketing,"Mo 02:30PM - 05:15PM · ELB_302 · 1/11, 1/18, 1/25, 2/1 | Mo 02:30PM - 05:15PM · ELB_302 · 2/15, 2/22, 3/1 | Mo 02:30PM - 05:15PM · ELB_302 · 3/15, 3/22 | Mo 02:30PM - 05:15PM · ELB_302 · 4/12, 4/19"
2026-27 Term 2,2430,MKTG,MKTG4050-,9235,Seminar in Marketing 市場學的專題研討,3.00,- Professor KIM Yoosun,55,55,LEC,-,E,,,Dept of Marketing,"Mo 09:30AM - 12:15PM · ELB_403 · 1/11, 1/18, 1/25, 2/1 | Mo 09:30AM - 12:15PM · ELB_403 · 2/15, 2/22, 3/1 | Mo 09:30AM - 12:15PM · ELB_403 · 3/15, 3/22 | Mo 09:30AM - 12:15PM · ELB_403 · 4/12, 4/19"
2026-27 Term 2,2430,MKTG,MKTG4070B,9510,Marketing in China 中國市場營銷,3.00,- Dr. TANG Wing Kin Jacky,55,55,LEC,B,E,,,Dept of Marketing,"Th 02:30PM - 05:15PM · ELB_403 · 1/14, 1/21, 1/28, 2/4 | Th 02:30PM - 05:15PM · ELB_403 · 2/18, 2/25, 3/4 | Th 02:30PM - 05:15PM · ELB_403 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,MKTG,MKTG4070C,7441,Marketing in China 中國市場營銷,3.00,- Dr. POON Kwok Ho,55,55,LEC,C,E,,,Dept of Marketing,"Tu 02:30PM - 05:15PM · ELB_302 · 1/12, 1/19, 1/26, 2/2 | Tu 02:30PM - 05:15PM · ELB_302 · 2/16, 2/23, 3/2 | Tu 02:30PM - 05:15PM · ELB_302 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,MKTG,MKTG4080B,9043,Digital Marketing 數碼營銷,3.00,- Mr. LUK Ka Chick Edwin,55,55,LEC,B,E,,,Dept of Marketing,"Th 09:30AM - 12:15PM · ELB_307 · 1/14, 1/21, 1/28, 2/4 | Th 09:30AM - 12:15PM · ELB_307 · 2/18, 2/25, 3/4 | Th 09:30AM - 12:15PM · ELB_307 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,MKTG,MKTG4090-,9208,Marketing Analytics 營銷數據分析,3.00,- Dr. CISTERNAS VERA Francisco Orlando,55,55,LEC,-,E,,,Dept of Marketing,"Th 02:30PM - 05:15PM · HYS_G01 · 1/14, 1/21, 1/28, 2/4 | Th 02:30PM - 05:15PM · HYS_G01 · 2/18, 2/25, 3/4 | Th 02:30PM - 05:15PM · HYS_G01 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,MKTG,MKTG4160-,4852,Pricing 定價,3.00,- Professor LEE Seung Yoon,55,55,LEC,-,E,,,Dept of Marketing,"Tu 02:30PM - 05:15PM · ELB_303 · 1/12, 1/19, 1/26, 2/2 | Tu 02:30PM - 05:15PM · ELB_303 · 2/16, 2/23, 3/2 | Tu 02:30PM - 05:15PM · ELB_303 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,MKTG,MKTG4190-,9315,Machine Learning 市場營銷中的機器學習及人工智能實踐,3.00,- Professor WANG Jingbo,47,47,LEC,-,E,,,Dept of Marketing,"Tu 09:30AM - 12:15PM · WMY_502 · 1/12, 1/19, 1/26, 2/2 | Tu 09:30AM - 12:15PM · WMY_502 · 2/16, 2/23, 3/2 | Tu 09:30AM - 12:15PM · WMY_502 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,PHIL,PHIL1110-,9117,Introduction to Philosophy 哲學概論,3.00,- Professor Hayden Sean Alexander KEE,60,60,LEC,-,E,,,Dept of Philosophy,"Tu 10:30AM - 12:15PM · WMY_403 · 1/12, 1/19, 1/26, 2/2 | Tu 10:30AM - 12:15PM · WMY_403 · 2/16, 2/23, 3/2 | Tu 10:30AM - 12:15PM · WMY_403 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,PHIL,PHIL1110-,9117,Introduction to Philosophy 哲學概論,3.00,- Professor Hayden Sean Alexander KEE,60,60,TUT,-T01,E,,,Dept of Philosophy,"Tu 12:30PM - 01:15PM · WMY_403 · 1/12, 1/19, 1/26, 2/2 | Tu 12:30PM - 01:15PM · WMY_403 · 2/16, 2/23, 3/2 | Tu 12:30PM - 01:15PM · WMY_403 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,PHIL,PHIL1210-,9698,Phi Thinking Thru Writing 語言、哲學思考與寫作,3.00,- Staff,40,40,LEC,-,P&E,,,Dept of Philosophy,"Th 09:30AM - 11:15AM · UCC_C2 · 1/14, 1/21, 1/28, 2/4 | Th 09:30AM - 11:15AM · UCC_C2 · 2/18, 2/25, 3/4 | Th 09:30AM - 11:15AM · UCC_C2 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,PHIL,PHIL1210-,9698,Phi Thinking Thru Writing 語言、哲學思考與寫作,3.00,- Staff,40,40,TUT,-T01,P&E,,,Dept of Philosophy,"Th 11:30AM - 12:15PM · UCC_C2 · 1/14, 1/21, 1/28, 2/4 | Th 11:30AM - 12:15PM · UCC_C2 · 2/18, 2/25, 3/4 | Th 11:30AM - 12:15PM · UCC_C2 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,PHIL,PHIL1413-,8186,Philosophies of Life 人生哲學,3.00,- Dr. KWOK Pak Nin,40,40,LEC,-,C&E,,,Dept of Philosophy,"Mo 01:30PM - 03:15PM · YIA_403 · 1/11, 1/18, 1/25, 2/1 | Mo 01:30PM - 03:15PM · YIA_403 · 2/15, 2/22, 3/1 | Mo 01:30PM - 03:15PM · YIA_403 · 3/15, 3/22 | Mo 01:30PM - 03:15PM · YIA_403 · 4/12, 4/19"
2026-27 Term 2,2430,PHIL,PHIL1413-,8186,Philosophies of Life 人生哲學,3.00,- Dr. KWOK Pak Nin,40,40,TUT,-T01,C&E,,,Dept of Philosophy,"Mo 03:30PM - 04:15PM · YIA_403 · 1/11, 1/18, 1/25, 2/1 | Mo 03:30PM - 04:15PM · YIA_403 · 2/15, 2/22, 3/1 | Mo 03:30PM - 04:15PM · YIA_403 · 3/15, 3/22 | Mo 03:30PM - 04:15PM · YIA_403 · 4/12, 4/19"
2026-27 Term 2,2430,PHIL,PHIL2030-,9039,History of Chin Philosophy II 中國哲學史（二）,3.00,- Professor CHENG Chung Yi,60,60,LEC,-,C,,,Dept of Philosophy,"We 02:30PM - 04:15PM · ERB_404 · 1/13, 1/20, 1/27, 2/3 | We 02:30PM - 04:15PM · ERB_404 · 2/17, 2/24, 3/3 | We 02:30PM - 04:15PM · ERB_404 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,PHIL,PHIL2030-,9039,History of Chin Philosophy II 中國哲學史（二）,3.00,- Professor CHENG Chung Yi,60,60,TUT,-T01,C,,,Dept of Philosophy,"We 04:30PM - 05:15PM · ERB_404 · 1/13, 1/20, 1/27, 2/3 | We 04:30PM - 05:15PM · ERB_404 · 2/17, 2/24, 3/3 | We 04:30PM - 05:15PM · ERB_404 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,PHIL,PHIL2050-,7414,History of West Philosophy II 西方哲學史（二）,3.00,- Professor Gregory Scott MOSS,60,60,LEC,-,E,,,Dept of Philosophy,"Tu 02:30PM - 04:15PM · LSK_302 · 1/12, 1/19, 1/26, 2/2 | Tu 02:30PM - 04:15PM · LSK_302 · 2/16, 2/23, 3/2 | Tu 02:30PM - 04:15PM · LSK_302 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,PHIL,PHIL2050-,7414,History of West Philosophy II 西方哲學史（二）,3.00,- Professor Gregory Scott MOSS,60,60,TUT,-T01,E,,,Dept of Philosophy,"Tu 04:30PM - 05:15PM · LSK_302 · 1/12, 1/19, 1/26, 2/2 | Tu 04:30PM - 05:15PM · LSK_302 · 2/16, 2/23, 3/2 | Tu 04:30PM - 05:15PM · LSK_302 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,PHIL,PHIL2060A,6045,Philosophy & Human Conditions 哲學與人生處境,3.00,- Dr. LAU Po Hei,20,20,LEC,A,C&E,Yes,Yes,Dept of Philosophy,"We 10:30AM - 12:15PM · LDS_218 · 1/13, 1/20, 1/27, 2/3 | We 10:30AM - 12:15PM · LDS_218 · 2/17, 2/24, 3/3 | We 10:30AM - 12:15PM · LDS_218 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,PHIL,PHIL2060A,6045,Philosophy & Human Conditions 哲學與人生處境,3.00,- Dr. LAU Po Hei,20,20,TUT,AT01,C&E,Yes,Yes,Dept of Philosophy,"We 12:30PM - 01:15PM · LDS_218 · 1/13, 1/20, 1/27, 2/3 | We 12:30PM - 01:15PM · LDS_218 · 2/17, 2/24, 3/3 | We 12:30PM - 01:15PM · LDS_218 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,PHIL,PHIL2060B,6051,Philosophy & Human Conditions 哲學與人生處境,3.00,- Professor MANG Fan Lun,20,20,LEC,B,C&E,Yes,Yes,Dept of Philosophy,"We 10:30AM - 12:15PM · ERB_405 · 1/13, 1/20, 1/27, 2/3 | We 10:30AM - 12:15PM · ERB_405 · 2/17, 2/24, 3/3 | We 10:30AM - 12:15PM · ERB_405 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,PHIL,PHIL2060B,6051,Philosophy & Human Conditions 哲學與人生處境,3.00,- Professor MANG Fan Lun,20,20,TUT,BT01,C&E,Yes,Yes,Dept of Philosophy,"We 12:30PM - 01:15PM · ERB_405 · 1/13, 1/20, 1/27, 2/3 | We 12:30PM - 01:15PM · ERB_405 · 2/17, 2/24, 3/3 | We 12:30PM - 01:15PM · ERB_405 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,PHIL,PHIL2301-,5037,Guid Stu in Chi/East Phi Class 中國／東方哲學原典導讀,3.00,- Professor David CHAI,40,40,LEC,-,E,,,Dept of Philosophy,"Mo 10:30AM - 12:15PM · LHC_G03 · 1/11, 1/18, 1/25, 2/1 | Mo 10:30AM - 12:15PM · LHC_G03 · 2/15, 2/22, 3/1 | Mo 10:30AM - 12:15PM · LHC_G03 · 3/15, 3/22 | Mo 10:30AM - 12:15PM · LHC_G03 · 4/12, 4/19"
